,US/TH one-model stockcap5 penalty0.02 assets50 IT segment cap 25% + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 IT and TH segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US and TH segments cap 25% each + daily exposure
2025-09-04,41854.522029625434,41988.66678877438,41715.92801333419,41730.22854595496
2025-09-05,42040.725504591566,42175.46704540812,41910.98803063713,41925.355328529804
2025-09-06,42040.725504591566,42175.46704540812,41910.98803063713,41925.355328529804
2025-09-07,42040.725504591566,42175.46704540812,41910.98803063713,41925.355328529804
2025-09-08,41859.55843813507,41993.71926754496,41818.24423957161,41832.57969028133
2025-09-09,41738.548460369886,41872.32146860583,41681.97093032118,41696.25963779495
2025-09-10,42118.979095999544,42253.97134173282,42051.7383505163,42066.153771686484
2025-09-11,42298.13943374626,42433.705839057504,42179.64536633171,42194.104622416264
2025-09-12,42330.56743680266,42466.23781479632,42176.01946522375,42190.47751678816
2025-09-13,42330.56743680266,42466.23781479632,42176.01946522375,42190.47751678816
2025-09-14,42330.56743680266,42466.23781479632,42176.01946522375,42190.47751678816
2025-09-15,42519.43434728227,42655.710028998394,42350.7627250174,42365.28073291223
2025-09-16,42685.146978353434,42821.953755532835,42550.92345389697,42565.51006054129
2025-09-17,42326.159428484105,42461.81562055661,42176.4418657279,42190.90009866633
2025-09-18,42536.96967694623,42673.3015096278,42380.20114328202,42394.72926600764
2025-09-19,42704.550072124934,42841.41902859549,42556.90443202441,42571.49307618401
2025-09-20,42704.550072124934,42841.41902859549,42556.90443202441,42571.49307618401
2025-09-21,42704.550072124934,42841.41902859549,42556.90443202441,42571.49307618401
2025-09-22,42586.143386289164,42722.63283307327,42429.85598944408,42444.40110895972
2025-09-23,42395.68041537451,42531.55934299144,42179.311800590105,42193.771119364894
2025-09-24,42368.06160711123,42503.85201106134,42181.80958663827,42196.26963758532
2025-09-25,42678.122564179306,42814.90669744417,42532.66506550919,42547.245329397396
2025-09-26,42810.67574695437,42947.8847731398,42754.585625640306,42769.242046241096
2025-09-27,42810.67574695437,42947.8847731398,42754.585625640306,42769.242046241096
2025-09-28,42810.67574695437,42947.8847731398,42754.585625640306,42769.242046241096
2025-09-29,42750.9615441053,42887.97913079016,42670.404890562575,42685.03246696518
2025-09-30,42831.66375656238,42968.93999894113,42747.00474279273,42761.658641047936
2025-10-01,43833.21436020085,43973.70059980276,43746.57572950979,43761.57229568028
2025-10-02,43607.025919944455,43746.78722590783,43520.83436248377,43535.753547630586
2025-10-03,43695.42634297959,43835.47098580789,43609.06005747954,43624.009498741885
2025-10-04,43695.42634297959,43835.47098580789,43609.06005747954,43624.009498741885
2025-10-05,43695.42634297959,43835.47098580789,43609.06005747954,43624.009498741885
2025-10-06,44199.4606024071,44341.120721693755,44112.09806694694,44127.219989818004
2025-10-07,44215.866759863144,44357.57947901763,44128.47179677845,44143.59935040629
2025-10-08,44704.21144085017,44847.48930975082,44615.85123907415,44631.14586533597
2025-10-09,44368.63380545548,44510.83620128981,44280.93689035021,44296.11676513447
2025-10-10,43877.22070302268,44017.848038519995,43790.49509150351,43805.50676798398
2025-10-11,43877.22070302268,44017.848038519995,43790.49509150351,43805.50676798398
2025-10-12,43877.22070302268,44017.848038519995,43790.49509150351,43805.50676798398
2025-10-13,44799.95825230442,44943.54295856145,44711.40880196978,44726.73615315244
2025-10-14,44672.14065367213,44815.31571482158,44583.84384147698,44599.12747522318
2025-10-15,45179.233889956406,45324.03436370413,45089.934781574084,45105.39207491744
2025-10-16,45361.576545881886,45506.961299248724,45271.917027745076,45287.436574367595
2025-10-17,45053.74533199646,45198.14350056894,44964.69425828347,44980.10850693679
2025-10-18,45053.74533199646,45198.14350056894,44964.69425828347,44980.10850693679
2025-10-19,45053.74533199646,45198.14350056894,44964.69425828347,44980.10850693679
2025-10-20,46288.82144139966,46437.17814554357,46197.329175442836,46213.1660721023
2025-10-21,45006.62943418233,45150.876621894255,44917.67148749481,44933.069642795286
2025-10-22,44878.93745021322,45022.77536934793,44790.23189338126,44805.58634828042
2025-10-23,45552.75194814811,45698.749549105516,45462.71456187373,45478.299641316466
2025-10-24,45879.03172658636,46026.07510804464,45788.34943133967,45804.04618791943
2025-10-25,45879.03172658636,46026.07510804464,45788.34943133967,45804.04618791943
2025-10-26,45879.03172658636,46026.07510804464,45788.34943133967,45804.04618791943
2025-10-27,45864.80821947192,46011.80606426514,45774.15403772769,45789.84597773859
2025-10-28,45743.2477132914,45889.85593693439,45652.83380221761,45668.484135527026
2025-10-29,45504.93044500863,45650.77491494691,45414.9875804254,45430.556435890176
2025-10-30,45303.232454218574,45448.43049556957,45213.688256217065,45229.188122183856
2025-10-31,45212.18688330615,45357.093152862726,45122.82264161653,45138.29138909929
2025-11-01,45212.18688330615,45357.093152862726,45122.82264161653,45138.29138909929
2025-11-02,45212.18688330615,45357.093152862726,45122.82264161653,45138.29138909929
2025-11-03,45545.58911318169,45691.56394401175,45455.565884623604,45471.14869944645
2025-11-04,44711.75557455979,44855.05794890564,44623.38046141065,44638.67799351795
2025-11-05,45539.22991742775,45685.18442328764,45449.219258151206,45464.79995341025
2025-11-06,44874.93659260756,45018.76194855289,44786.238943678996,44801.59228815176
2025-11-07,44711.885551969914,44855.18833894948,44623.510181913654,44638.80775456268
2025-11-08,44711.885551969914,44855.18833894948,44623.510181913654,44638.80775456268
2025-11-09,44711.885551969914,44855.18833894948,44623.510181913654,44638.80775456268
2025-11-10,45731.76373215787,45878.33525639117,45641.37251977079,45657.019030529926
2025-11-11,45317.13024660596,45462.372863224075,45227.5585788941,45243.06323211919
2025-11-12,45819.09985720343,45965.951303658345,45728.53602041738,45744.21241963399
2025-11-13,44680.92073045622,44824.12427894946,44592.6065639821,44607.893547003485
2025-11-14,44340.2811093591,44482.39290679669,44252.64023483406,44267.8106805587
2025-11-15,44340.2811093591,44482.39290679669,44252.64023483406,44267.8106805587
2025-11-16,44340.2811093591,44482.39290679669,44252.64023483406,44267.8106805587
2025-11-17,43975.32240715779,44116.264508232576,43888.402892511986,43903.44847849884
2025-11-18,43570.43872854542,43710.08316910108,43484.31948757373,43499.22655050312
2025-11-19,43677.71284798568,43817.701101450824,43591.381574130864,43606.325335972535
2025-11-20,42671.20748791983,42807.96986481803,42586.86562432052,42601.465023822435
2025-11-21,43097.83351707576,43235.963229866706,43012.6484049143,43027.39375693282
2025-11-22,43097.83351707576,43235.963229866706,43012.6484049143,43027.39375693282
2025-11-23,43097.83351707576,43235.963229866706,43012.6484049143,43027.39375693282
2025-11-24,44229.72151778851,44371.47899440999,44142.299170053324,44157.43181479799
2025-11-25,44631.397533503805,44774.44238525961,44543.18125220726,44558.45131783379
2025-11-26,45192.93213222484,45337.77671471923,45103.60594855338,45119.06813308987
2025-11-27,45080.93259502931,45225.418215946316,44991.827784275214,45007.25164960048
2025-11-28,45770.68735961674,45917.38364506617,45680.21921265313,45695.879050512835
2025-11-29,45770.68735961674,45917.38364506617,45680.21921265313,45695.879050512835
2025-11-30,45770.68735961674,45917.38364506617,45680.21921265313,45695.879050512835
2025-12-01,45632.78792544366,45779.04223780776,45574.13106416986,45589.754532951105
2025-12-02,45618.8713770262,45765.08106002592,45541.50437873053,45557.1166647598
2025-12-03,45806.69110815154,45953.50275411016,45694.89864519357,45710.5635149098
2025-12-04,45616.35254821411,45762.55416465936,45511.00488163707,45526.606704880534
2025-12-05,45921.86522039675,46069.0460176634,45786.43193690315,45802.12818479026
2025-12-06,45921.86522039675,46069.0460176634,45786.43193690315,45802.12818479026
2025-12-07,45921.86522039675,46069.0460176634,45786.43193690315,45802.12818479026
2025-12-08,45580.88474431353,45726.972704929365,45466.050820428645,45481.63723921343
2025-12-09,45815.84291988866,45962.68393263061,45643.39361260384,45659.040828614896
2025-12-10,46012.1556155448,46159.6258162744,45818.19330332677,45833.900445238054
2025-12-11,45885.78350112587,46032.848680361305,45748.13945801016,45763.82258413923
2025-12-12,45166.47738506785,45311.23716448606,45106.97917099728,45122.44249815002
2025-12-13,45166.47738506785,45311.23716448606,45106.97917099728,45122.44249815002
2025-12-14,45166.47738506785,45311.23716448606,45106.97917099728,45122.44249815002
2025-12-15,45298.4033359192,45443.585936324394,45263.81038304958,45279.32747391717
2025-12-16,44866.357112046564,45010.154992266835,44865.716770729756,44881.09738834842
2025-12-17,44450.99002001488,44593.4566401669,44560.59388850683,44575.86990767349
2025-12-18,45005.00625924185,45149.248526367446,45035.23218030332,45050.67091991836
2025-12-19,45286.71212574105,45431.85727893781,45267.475829504656,45282.994188044824
2025-12-20,45286.71212574105,45431.85727893781,45267.475829504656,45282.994188044824
2025-12-21,45286.71212574105,45431.85727893781,45267.475829504656,45282.994188044824
2025-12-22,45862.8792835808,46009.87107346507,45794.775132437135,45810.474256690366
2025-12-23,45674.91923059715,45821.308603713005,45645.11496392092,45660.76278216294
2025-12-24,45771.004380599414,45917.70171460712,45724.217084097116,45739.89202216759
2025-12-25,45718.244646004874,45864.77288360508,45672.24700237469,45687.90412502352
2025-12-26,45748.37997455512,45895.00479550209,45734.99738287493,45750.67601667269
2025-12-27,45748.37997455512,45895.00479550209,45734.99738287493,45750.67601667269
2025-12-28,45748.37997455512,45895.00479550209,45734.99738287493,45750.67601667269
2025-12-29,45190.72309911844,45335.56061360105,45141.726669839,45157.20192448372
2025-12-30,46033.805424888465,46181.345038869855,45991.02006691147,46006.786472886066
2025-12-31,45507.931571586014,45653.785745136316,45490.97139098669,45506.566371267974
2026-01-01,45507.931571586014,45653.785745136316,45490.97139098669,45506.566371267974
2026-01-02,46089.08469214125,46236.80147744247,46071.90792376173,46087.702057710136
2026-01-03,46089.08469214125,46236.80147744247,46071.90792376173,46087.702057710136
2026-01-04,46089.08469214125,46236.80147744247,46071.90792376173,46087.702057710136
2026-01-05,46687.62666376588,46837.2617925644,46670.22682702037,46686.22607357053
2026-01-06,47191.68021820245,47342.930852519865,47174.09252762532,47190.26450681725
2026-01-07,46788.44928109161,46938.40754915437,46771.011869142414,46787.0456663011
2026-01-08,46661.81252868704,46811.36492247194,46644.422312514864,46660.41271289439
2026-01-09,47346.33214263781,47498.0784406307,47328.686815414105,47344.91179182274
2026-01-10,47346.33214263781,47498.0784406307,47328.686815414105,47344.91179182274
2026-01-11,47346.33214263781,47498.0784406307,47328.686815414105,47344.91179182274
2026-01-12,47893.60233346526,48047.10264748646,47875.75304616355,47892.16556499699
2026-01-13,47651.6537300053,47804.378592091416,47633.89461362257,47650.22421979508
2026-01-14,47895.68893072869,48049.195932351555,47877.83886578086,47894.25209966422
2026-01-15,47949.42771196068,48103.10694785687,47931.557619307714,47947.989268777215
2026-01-16,47919.38246502058,48072.96540507316,47901.523569818186,47917.944923169685
2026-01-17,47919.38246502058,48072.96540507316,47901.523569818186,47917.944923169685
2026-01-18,47919.38246502058,48072.96540507316,47901.523569818186,47917.944923169685
2026-01-19,47911.75084025355,48065.309320738656,47893.894789252816,47910.31352734509
2026-01-20,47827.96769135814,47981.25764454443,47810.142865185415,47826.53289187487
2026-01-21,47984.4672388784,48138.25877742303,47966.58408747537,47983.02774453811
2026-01-22,48678.00696416799,48834.021316625774,48659.865340041906,48676.5466642094
2026-01-23,48321.195397809504,48476.066159373855,48303.1867524499,48319.74580190287
2026-01-24,48321.195397809504,48476.066159373855,48303.1867524499,48319.74580190287
2026-01-25,48321.195397809504,48476.066159373855,48303.1867524499,48319.74580190287
2026-01-26,49054.48756489682,49211.708548044706,49036.2056316255,49053.01597083152
2026-01-27,49486.09466828054,49644.69896407719,49467.65188097413,49484.61012635901
2026-01-28,50125.681833713345,50286.336023983466,50107.000681061385,50124.17810470571
2026-01-29,50868.50939664123,51031.54436970106,50849.551402366575,50866.98338342093
2026-01-30,48740.83364048096,48897.04935416598,48722.66860171615,48739.37145577403
2026-01-31,48740.83364048096,48897.04935416598,48722.66860171615,48739.37145577403
2026-02-01,48740.83364048096,48897.04935416598,48722.66860171615,48739.37145577403
2026-02-02,49173.78206266216,49331.385381997934,49155.45567765715,49172.3068909036
2026-02-03,49652.97114427645,49812.11027643309,49634.46618240678,49651.48160612934
2026-02-04,49719.60678884897,49878.95954030494,49701.07700669025,49718.11526267336
2026-02-05,49615.3693855544,49774.38809545223,49596.878447654366,49613.88100039774
2026-02-06,50900.71502068499,51063.85331406041,50881.745066963966,50899.188099162304
2026-02-07,50900.71502068499,51063.85331406041,50881.745066963966,50899.188099162304
2026-02-08,50900.71502068499,51063.85331406041,50881.745066963966,50899.188099162304
2026-02-09,51116.781335125226,51280.61206869859,51097.730860565425,51115.24790655271
2026-02-10,50594.95523092256,50757.11351740172,50576.0992311889,50593.43744908766
2026-02-11,51187.03227530457,51351.08818361949,51167.95563351037,51185.4967257678
2026-02-12,50751.40618697055,50914.06584117576,50732.491913797814,50749.88367947936
2026-02-13,51086.618073873884,51250.35210959524,51067.57887854537,51085.08552765148
2026-02-14,51086.618073873884,51250.35210959524,51067.57887854537,51085.08552765148
2026-02-15,51086.618073873884,51250.35210959524,51067.57887854537,51085.08552765148
2026-02-16,51085.39521975493,51249.125343969026,51066.35649067177,51083.86271170165
2026-02-17,51060.37012634786,51224.020044751865,51041.34073754846,51058.838349993326
2026-02-18,51671.9058218448,51837.515697640774,51652.648516884,51670.35569079488
2026-02-19,51762.49930374008,51928.39948000677,51743.20821536473,51760.94641943289
2026-02-20,51612.16975593511,51777.588163891734,51592.93472424252,51610.62141806126
2026-02-21,51612.16975593511,51777.588163891734,51592.93472424252,51610.62141806126
2026-02-22,51612.16975593511,51777.588163891734,51592.93472424252,51610.62141806126
2026-02-23,51525.98043868416,51691.12261732508,51506.777506789695,51524.43468330791
2026-02-24,51658.80312165657,51824.37102372851,51639.550695784565,51657.253394844105
2026-02-25,52490.33310152143,52658.5660689606,52470.77077314776,52488.75838768222
2026-02-26,51763.678617865495,51929.582645745344,51744.38710858993,51762.1257226301
2026-02-27,51626.919115516044,51792.38485299179,51607.678572983896,51625.37030472744
2026-02-28,51626.919115516044,51792.38485299179,51607.678572983896,51625.37030472744
2026-03-01,51626.919115516044,51792.38485299179,51607.678572983896,51625.37030472744
2026-03-02,50779.9045132804,50942.655569439165,50678.796454305484,50696.16975277293
2026-03-03,49962.04206871356,50122.17185218722,49862.56245872973,49879.65594240642
2026-03-04,49454.26529202023,49612.7676737311,49308.65831710851,49325.56190692787
2026-03-05,49336.64458304474,49494.76997564635,49143.838437213526,49160.68553382182
2026-03-06,49083.16297160859,49240.475957109535,48977.452784799745,48994.2428448807
2026-03-07,49083.16297160859,49240.475957109535,48977.452784799745,48994.2428448807
2026-03-08,49083.16297160859,49240.475957109535,48977.452784799745,48994.2428448807
2026-03-09,49218.4097859568,49376.15624663427,49124.268636397646,49141.10902301489
2026-03-10,49916.58322419544,50076.56736318334,49767.72464345647,49784.78561894586
2026-03-11,49952.94865264032,50113.049334901094,49827.092396566935,49844.17372648913
2026-03-12,50402.67923011804,50564.22129219961,50340.93041907692,50358.187896612166
2026-03-13,50479.81997025188,50641.60927811358,50421.29997950672,50438.58500680755
2026-03-14,50479.81997025188,50641.60927811358,50421.29997950672,50438.58500680755
